0.052;0;0.183856;0.349716;0.481346;0.56586;0.594988;0.565877;0.481378;0.349761;0.183909;5.51278e-005;-0.183804;-0.349672;-0.481313;-0.565843;-0.594988;-0.565894;-0.48141;-0.349805;-0.183961;-0.000110256;0.183751;0.349627;0.481281;0.565826;0.594988;0.565913;0.48146;0.349946;0.184402;0.00144093;-0.180181;-0.341156;-0.46345;-0.532187;-0.537744;-0.477524;-0.357278;-0.191098;0;
0.056;0;0.176658;0.336024;0.4625;0.543705;0.571693;0.543722;0.462531;0.336067;0.176708;5.29694e-005;-0.176607;-0.335981;-0.462469;-0.543689;-0.571693;-0.543738;-0.462562;-0.33611;-0.176758;-0.000105939;0.176557;0.335938;0.462437;0.543673;0.571693;0.543762;0.462636;0.336334;0.177435;0.00197659;-0.171922;-0.325684;-0.442027;-0.506915;-0.511433;-0.453514;-0.338904;-0.181131;0;
0.06;0;0.169741;0.322868;0.444392;0.522418;0.549309;0.522434;0.444422;0.322909;0.169789;5.08955e-005;-0.169693;-0.322827;-0.444362;-0.522402;-0.549309;-0.522449;-0.444451;-0.32295;-0.169838;-0.000101791;0.169644;0.322785;0.444332;0.522387;0.549312;0.522484;0.444566;0.323295;0.170811;0.00260058;-0.163867;-0.310716;-0.421445;-0.482767;-0.486458;-0.430838;-0.321639;-0.171788;0;
0.064;0;0.163095;0.310227;0.426993;0.501964;0.527803;0.501979;0.427021;0.310266;0.163142;4.89028e-005;-0.163049;-0.310187;-0.426964;-0.501949;-0.527803;-0.501994;-0.42705;-0.310306;-0.163188;-9.78056e-005;0.163002;0.310147;0.426935;0.501935;0.527811;0.502048;0.427225;0.31081;0.164521;0.00329778;-0.15602;-0.296268;-0.401682;-0.459715;-0.462734;-0.409406;-0.305378;-0.163013;0;
0.068;0;0.15671;0.29808;0.410275;0.482311;0.507138;0.482325;0.410302;0.298118;0.156754;4.69881e-005;-0.156665;-0.298042;-0.410247;-0.482296;-0.507138;-0.48234;-0.41033;-0.298157;-0.156799;-9.39763e-005;0.15662;0.298004;0.41022;0.482285;0.507155;0.482424;0.410588;0.29886;0.158547;0.0040599;-0.148392;-0.282335;-0.38273;-0.437709;-0.440195;-0.389126;-0.290043;-0.154754;0;
0.072;0;0.150574;0.28641;0.394211;0.463427;0.487282;0.463441;0.394238;0.286446;0.150617;4.51484e-005;-0.150531;-0.286373;-0.394185;-0.463413;-0.487282;-0.463455;-0.394265;-0.286483;-0.15066;-9.02969e-005;0.150488;0.286337;0.39416;0.463407;0.487315;0.463582;0.394631;0.287426;0.152877;0.00487402;-0.140988;-0.268916;-0.364563;-0.416712;-0.418773;-0.369921;-0.275561;-0.146968;0;
0.076;0;0.144679;0.275196;0.378777;0.445283;0.468204;0.445296;0.378803;0.275231;0.14472;4.33808e-005;-0.144638;-0.275161;-0.378752;-0.445269;-0.468204;-0.44531;-0.378828;-0.275266;-0.144761;-8.6753e-005;0.144596;0.275127;0.37873;0.445271;0.468259;0.445495;0.37933;0.276489;0.147496;0.00573048;-0.133814;-0.256004;-0.347164;-0.396677;-0.398408;-0.351718;-0.261868;-0.139618;0;
0.08;0;0.139014;0.264422;0.363947;0.427849;0.449872;0.427862;0.363972;0.264455;0.139054;4.16823e-005;-0.138975;-0.264388;-0.363923;-0.427836;-0.449872;-0.427875;-0.363996;-0.264489;-0.139094;-8.33241e-005;0.138935;0.264356;0.363905;0.42785;0.449958;0.428134;0.364659;0.266028;0.142387;0.00661861;-0.126872;-0.243592;-0.330505;-0.377564;-0.379039;-0.334454;-0.248908;-0.132671;0;
0.084;0;0.133571;0.254069;0.349698;0.411098;0.432259;0.41111;0.349721;0.254101;0.13361;4.00503e-005;-0.133533;-0.254036;-0.349674;-0.411085;-0.432259;-0.411122;-0.349745;-0.254134;-0.133648;-7.99713e-005;0.133496;0.254007;0.349663;0.411115;0.432385;0.411474;0.350597;0.256024;0.137536;0.00752957;-0.120164;-0.231669;-0.314563;-0.359331;-0.360615;-0.31807;-0.236631;-0.126097;0;
0.088;0;0.128342;0.244121;0.336006;0.395002;0.415335;0.395014;0.336029;0.244153;0.128378;3.84823e-005;-0.128305;-0.24409;-0.335983;-0.39499;-0.415335;-0.395026;-0.336051;-0.244184;-0.128415;-7.66411e-005;0.12827;0.244065;0.335982;0.395042;0.415513;0.395488;0.337119;0.246458;0.132929;0.00845478;-0.113689;-0.220225;-0.299313;-0.341937;-0.343083;-0.302512;-0.224993;-0.119872;0;
0.092;0;0.123317;0.234563;0.322851;0.379537;0.399073;0.379548;0.322872;0.234593;0.123352;3.69756e-005;-0.123282;-0.234534;-0.322829;-0.379525;-0.399073;-0.37956;-0.322894;-0.234623;-0.123387;-7.32566e-005;0.123249;0.234514;0.322839;0.379606;0.399315;0.38015;0.324202;0.23731;0.128551;0.00938695;-0.107446;-0.209245;-0.284727;-0.325346;-0.326396;-0.287733;-0.213952;-0.113972;0;
0.096;0;0.118489;0.22538;0.31021;0.364677;0.383449;0.364688;0.310231;0.225408;0.118523;3.55279e-005;-0.118455;-0.225351;-0.310189;-0.364666;-0.383449;-0.364699;-0.310252;-0.225437;-0.118556;-6.97213e-005;0.118426;0.225338;0.310216;0.364783;0.383765;0.365437;0.311825;0.228563;0.124389;0.0103194;-0.101433;-0.198718;-0.270782;-0.309519;-0.310511;-0.273686;-0.203472;-0.108375;0;
0.1;0;0.11385;0.216556;0.298065;0.350399;0.368436;0.350409;0.298085;0.216583;0.113882;3.41369e-005;-0.113817;-0.216528;-0.298045;-0.350388;-0.368436;-0.35042;-0.298105;-0.216611;-0.113914;-6.59156e-005;0.113793;0.216524;0.298092;0.350549;0.368841;0.351323;0.299965;0.220198;0.120431;0.0112465;-0.0956461;-0.188629;-0.257451;-0.294421;-0.295384;-0.26033;-0.193519;-0.103064;0;
0.104;0;0.109392;0.208077;0.286395;0.33668;0.35401;0.33669;0.286414;0.208103;0.109423;3.28003e-005;-0.109361;-0.20805;-0.286375;-0.33667;-0.35401;-0.3367;-0.286433;-0.20813;-0.109453;-6.17014e-005;0.109342;0.208059;0.286448;0.336883;0.354517;0.337787;0.288602;0.212198;0.116664;0.0121632;-0.0900824;-0.178965;-0.24471;-0.280018;-0.280977;-0.247627;-0.184062;-0.0980204;0;
0.108;0;0.105109;0.19993;0.275182;0.323498;0.34015;0.323508;0.2752;0.199956;0.105139;3.15161e-005;-0.105079;-0.199905;-0.275163;-0.323488;-0.34015;-0.323518;-0.275219;-0.199981;-0.105167;-5.69221e-005;0.105067;0.199928;0.275266;0.323763;0.340771;0.324805;0.277714;0.204546;0.113077;0.0130653;-0.0847371;-0.16971;-0.232535;-0.266279;-0.267254;-0.235541;-0.175071;-0.0932287;0;
0.112;0;0.100994;0.192102;0.264408;0.310832;0.326832;0.310842;0.264425;0.192127;0.101023;3.02822e-005;-0.100965;-0.192078;-0.26439;-0.310823;-0.326832;-0.310851;-0.264443;-0.19215;-0.101048;-5.14075e-005;0.100962;0.192119;0.264529;0.311167;0.327581;0.312355;0.267283;0.197226;0.10966;0.0139491;-0.0796053;-0.160851;-0.220903;-0.253171;-0.254179;-0.224038;-0.166522;-0.0886743;0;
0.116;0;0.0970397;0.184581;0.254055;0.298662;0.314036;0.298671;0.254072;0.184605;0.0970674;2.90966e-005;-0.097012;-0.184558;-0.254038;-0.298653;-0.314036;-0.29868;-0.254089;-0.184627;-0.0970904;-4.4976e-005;0.0970193;0.18462;0.25422;0.299078;0.314925;0.300417;0.257289;0.190222;0.106402;0.0148117;-0.0746818;-0.152373;-0.209789;-0.240667;-0.24172;-0.213088;-0.158389;-0.0843437;0;
0.12;0;0.0932404;0.177354;0.244108;0.286969;0.301741;0.286978;0.244125;0.177377;0.093267;2.79574e-005;-0.0932138;-0.177332;-0.244092;-0.28696;-0.301741;-0.286986;-0.244141;-0.177397;-0.0932867;-3.74395e-005;0.0932339;0.17742;0.244323;0.287474;0.302783;0.288969;0.247713;0.183521;0.103294;0.0156504;-0.069961;-0.144263;-0.199174;-0.228737;-0.229846;-0.202661;-0.150651;-0.0802245;0;
0.124;0;0.0895898;0.17041;0.234551;0.275734;0.289927;0.275742;0.234567;0.170432;0.0896153;2.68628e-005;-0.0895642;-0.170389;-0.234535;-0.275725;-0.289927;-0.27575;-0.234581;-0.17045;-0.0896312;-2.86063e-005;0.0895998;0.170507;0.234822;0.276337;0.291134;0.277992;0.238539;0.177107;0.100327;0.0164633;-0.0654373;-0.136507;-0.189035;-0.217355;-0.218528;-0.192731;-0.143284;-0.0763051;0;
0.128;0;0.0860821;0.163738;0.225368;0.264938;0.278575;0.264946;0.225383;0.163759;0.0861067;2.58111e-005;-0.0860576;-0.163718;-0.225353;-0.26493;-0.278575;-0.264953;-0.225396;-0.163775;-0.0861178;-1.8285e-005;0.0861112;0.16387;0.225702;0.26565;0.279959;0.267467;0.229748;0.170968;0.0974936;0.0172486;-0.0611048;-0.12909;-0.179352;-0.206496;-0.20774;-0.183271;-0.136271;-0.0725748;0;
0.132;0;0.0827118;0.157328;0.216544;0.254565;0.267669;0.254573;0.216559;0.157348;0.0827354;2.48007e-005;-0.0826882;-0.157308;-0.216529;-0.254557;-0.267668;-0.254579;-0.216571;-0.157361;-0.0827409;-6.28779e-006;0.082763;0.157499;0.216948;0.255394;0.269239;0.257376;0.221324;0.16509;0.0947853;0.0180053;-0.0569576;-0.122001;-0.170105;-0.196136;-0.197455;-0.174259;-0.129593;-0.0690234;0;
0.136;0;0.0794734;0.151168;0.208066;0.244598;0.257189;0.244605;0.20808;0.151187;0.0794961;2.383e-005;-0.0794507;-0.151149;-0.208052;-0.244591;-0.257188;-0.244611;-0.20809;-0.151197;-0.079495;7.56661e-006;0.0795498;0.151384;0.208547;0.245554;0.258956;0.2477;0.213251;0.159462;0.0921952;0.0187321;-0.0529897;-0.115225;-0.161276;-0.186251;-0.187649;-0.165671;-0.123231;-0.0656418;0;
0.14;0;0.0763618;0.145249;0.19992;0.235021;0.247119;0.235028;0.199933;0.145268;0.0763836;2.28976e-005;-0.07634;-0.145231;-0.199906;-0.235014;-0.247118;-0.235034;-0.199941;-0.145273;-0.0763747;2.34504e-005;0.0764668;0.145516;0.200485;0.236112;0.249093;0.238423;0.205515;0.154071;0.0897165;0.0194286;-0.0491951;-0.108751;-0.152846;-0.17682;-0.178299;-0.157486;-0.117171;-0.0624209;0;
0.144;0;0.0733721;0.139562;0.192092;0.22582;0.237444;0.225827;0.192105;0.13958;0.073393;2.20023e-005;-0.0733511;-0.139545;-0.192079;-0.225813;-0.237443;-0.225831;-0.192111;-0.139581;-0.0733749;4.15245e-005;0.073509;0.139884;0.192748;0.227053;0.239632;0.229528;0.1981;0.148907;0.0873431;0.0200943;-0.045568;-0.102567;-0.144798;-0.167822;-0.169382;-0.149685;-0.111397;-0.0593527;0;
0.148;0;0.0704994;0.134098;0.184571;0.216978;0.228147;0.216985;0.184584;0.134115;0.0705195;2.1143e-005;-0.0704792;-0.134081;-0.184559;-0.216971;-0.228146;-0.216988;-0.184587;-0.134111;-0.0704908;6.19368e-005;0.0706719;0.13448;0.185324;0.218363;0.230559;0.220999;0.190994;0.143959;0.085069;0.0207289;-0.0421025;-0.0966596;-0.137115;-0.159236;-0.160879;-0.142249;-0.105895;-0.0564294;0;
0.152;0;0.0677391;0.128848;0.177345;0.208483;0.219215;0.208489;0.177357;0.128864;0.0677585;2.03187e-005;-0.0677198;-0.128831;-0.177333;-0.208476;-0.219213;-0.208491;-0.177357;-0.128853;-0.0677176;8.4821e-005;0.067951;0.129294;0.178202;0.210026;0.221856;0.212821;0.184182;0.139217;0.0828888;0.0213324;-0.0387928;-0.0910189;-0.129781;-0.151045;-0.15277;-0.135159;-0.10065;-0.0536437;0;
0.156;0;0.065087;0.123803;0.170401;0.20032;0.210632;0.200326;0.170413;0.123819;0.0651055;1.95289e-005;-0.0650684;-0.123787;-0.17039;-0.200313;-0.210629;-0.200326;-0.170409;-0.1238;-0.0650509;0.000110295;0.0653419;0.12432;0.171368;0.202028;0.21351;0.204979;0.177651;0.134672;0.0807975;0.0219049;-0.0356331;-0.0856334;-0.122782;-0.143229;-0.145036;-0.1284;-0.0956513;-0.0509888;0;
0.16;0;0.0625387;0.118956;0.16373;0.192477;0.202385;0.192483;0.163741;0.118971;0.0625565;1.8773e-005;-0.0625208;-0.118941;-0.163718;-0.19247;-0.202382;-0.19248;-0.163732;-0.118944;-0.0624862;0.000138461;0.0628405;0.119548;0.164813;0.194357;0.205505;0.19746;0.171391;0.130314;0.0787901;0.0224467;-0.032618;-0.0804926;-0.116101;-0.135773;-0.137659;-0.121955;-0.0908857;-0.0484583;0;
0.164;0;0.0600901;0.114299;0.157319;0.184941;0.194461;0.184947;0.15733;0.114313;0.0601073;1.8051e-005;-0.0600729;-0.114284;-0.157308;-0.184934;-0.194457;-0.184942;-0.157316;-0.114276;-0.0600194;0.000169405;0.0604427;0.114971;0.158525;0.186999;0.197828;0.19025;0.165388;0.126135;0.0768622;0.0229582;-0.029742;-0.0755863;-0.109726;-0.128659;-0.130623;-0.115809;-0.0863424;-0.0460459;0;
0.168;0;0.0577374;0.109823;0.15116;0.177701;0.186848;0.177706;0.15117;0.109837;0.0577539;1.73632e-005;-0.0577208;-0.109809;-0.151149;-0.177693;-0.186842;-0.177697;-0.15115;-0.109789;-0.0576466;0.000203197;0.0581447;0.110581;0.152493;0.179941;0.190465;0.183336;0.159632;0.122127;0.0750097;0.0234397;-0.0269997;-0.0709047;-0.103643;-0.121871;-0.123912;-0.109948;-0.0820104;-0.0437461;0;
0.172;0;0.0554769;0.105524;0.145242;0.170743;0.179532;0.170748;0.145251;0.105537;0.0554927;1.67102e-005;-0.0554608;-0.10551;-0.14523;-0.170735;-0.179524;-0.170736;-0.145225;-0.105477;-0.0553638;0.000239889;0.0559427;0.106371;0.146707;0.173171;0.183404;0.176706;0.154112;0.118282;0.0732287;0.023892;-0.0243859;-0.0664381;-0.0978391;-0.115396;-0.11751;-0.104358;-0.0778797;-0.0415534;0;
0.176;0;0.0533048;0.101392;0.139555;0.164058;0.172503;0.164063;0.139564;0.101405;0.0533201;1.6093e-005;-0.0532893;-0.101378;-0.139544;-0.164049;-0.172493;-0.164047;-0.13953;-0.101331;-0.0531675;0.000279518;0.053833;0.102334;0.141159;0.166679;0.176632;0.170347;0.148818;0.114593;0.0715153;0.0243155;-0.0218956;-0.0621776;-0.0923016;-0.109219;-0.111404;-0.0990275;-0.0739406;-0.0394625;0;
0.18;0;0.0512178;0.0974223;0.134091;0.157635;0.165749;0.15764;0.1341;0.0974348;0.0512325;1.55131e-005;-0.0512028;-0.0974089;-0.13408;-0.157625;-0.165737;-0.157619;-0.134057;-0.0973452;-0.051054;0.000322106;0.0518121;0.0984635;0.135837;0.160452;0.170137;0.164249;0.14374;0.111052;0.0698663;0.024711;-0.019524;-0.0581144;-0.0870189;-0.103326;-0.105579;-0.0939433;-0.0701842;-0.0374688;0;
0.184;0;0.0492125;0.093608;0.128841;0.151463;0.15926;0.151468;0.12885;0.09362;0.0492266;1.49725e-005;-0.0491979;-0.0935947;-0.128829;-0.151452;-0.159245;-0.151441;-0.128797;-0.0935135;-0.04902;0.00036766;0.0498766;0.0947523;0.130734;0.15448;0.163908;0.1584;0.138868;0.107653;0.0682783;0.0250791;-0.0172662;-0.05424;-0.0819799;-0.0977045;-0.100024;-0.0890941;-0.0666016;-0.0355674;0;
0.188;0;0.0472857;0.089943;0.123797;0.145533;0.153024;0.145537;0.123805;0.0899545;0.0472993;1.44736e-005;-0.0472715;-0.0899298;-0.123784;-0.14552;-0.153006;-0.145505;-0.123741;-0.0898295;-0.0470623;0.000416173;0.0480233;0.0911945;0.12584;0.148752;0.157934;0.152791;0.134195;0.104389;0.0667484;0.0254207;-0.0151176;-0.0505465;-0.0771738;-0.0923423;-0.0947241;-0.0844689;-0.0631849;-0.0337541;0;
0.192;0;0.0454344;0.0864215;0.11895;0.139835;0.147033;0.139839;0.118958;0.0864326;0.0454475;1.40194e-005;-0.0454204;-0.0864083;-0.118937;-0.13982;-0.147011;-0.1398;-0.118882;-0.0862874;-0.0451778;0.000467624;0.0462489;0.0877841;0.121147;0.14326;0.152204;0.14741;0.129711;0.101255;0.0652736;0.0257364;-0.0130738;-0.0470259;-0.0725903;-0.0872276;-0.0896693;-0.0800574;-0.0599262;-0.0320248;0;
0.196;0;0.0436555;0.0830379;0.114292;0.13436;0.141276;0.134364;0.1143;0.0830486;0.0436681;1.36135e-005;-0.0436418;-0.0830245;-0.114279;-0.134343;-0.14125;-0.134317;-0.114211;-0.0828814;-0.0433635;0.00052198;0.0445505;0.0845151;0.116647;0.137992;0.146709;0.142248;0.125408;0.0982448;0.0638513;0.0260272;-0.0111305;-0.0436708;-0.0682195;-0.0823494;-0.0848479;-0.0758497;-0.0568181;-0.0303754;0;
0.2;0;0.0419463;0.0797868;0.109818;0.129099;0.135745;0.129103;0.109825;0.0797971;0.0419585;1.32597e-005;-0.0419327;-0.0797731;-0.109803;-0.12908;-0.135714;-0.129048;-0.109722;-0.0796062;-0.0416165;0.000579197;0.0429249;0.081382;0.112332;0.132941;0.141438;0.137296;0.121279;0.0953527;0.0624791;0.0262938;-0.00928355;-0.0404742;-0.064052;-0.0776968;-0.0802492;-0.0718363;-0.0538537;-0.0288023;0;
0.204;0;0.040304;0.0766629;0.105518;0.124045;0.13043;0.124049;0.105525;0.0766729;0.0403158;1.29628e-005;-0.0402905;-0.0766489;-0.105502;-0.124023;-0.130394;-0.123984;-0.105406;-0.0764565;-0.0399341;0.000639219;0.0413694;0.0783793;0.108195;0.128096;0.136382;0.132546;0.117315;0.0925736;0.0611544;0.026537;-0.00752887;-0.037429;-0.0600788;-0.0732598;-0.0758631;-0.0680084;-0.0510262;-0.0273019;0;
0.208;0;0.038726;0.0736614;0.101387;0.119188;0.125323;0.119192;0.101394;0.073671;0.0387375;1.27279e-005;-0.0387125;-0.0736467;-0.101369;-0.119163;-0.125282;-0.119117;-0.101257;-0.0734274;-0.0383137;0.000701983;0.0398813;0.0755018;0.104229;0.12345;0.131533;0.127988;0.113511;0.0899026;0.0598751;0.0267576;-0.0058626;-0.0345289;-0.0562913;-0.0690287;-0.0716799;-0.0643574;-0.0483294;-0.0258709;0;
0.212;0;0.0372097;0.0707774;0.0974172;0.114522;0.120417;0.114525;0.0974239;0.0707866;0.037221;1.25605e-005;-0.0371961;-0.070762;-0.0973977;-0.114493;-0.120368;-0.114439;-0.0972692;-0.0705139;-0.0367529;0.000767415;0.0384578;0.0727446;0.100427;0.118995;0.126882;0.123615;0.109858;0.0873349;0.0586391;0.0269565;-0.00428102;-0.0317673;-0.0526813;-0.0649942;-0.0676904;-0.0608752;-0.0457572;-0.0245059;0;
0.216;0;0.0357529;0.0680062;0.0936031;0.110038;0.115702;0.110041;0.0936095;0.0680153;0.0357639;1.24668e-005;-0.035739;-0.0679899;-0.0935815;-0.110005;-0.115646;-0.109943;-0.093435;-0.0677116;-0.0352492;0.000835434;0.0370964;0.0701027;0.0967812;0.114723;0.122421;0.119419;0.106352;0.084866;0.0574444;0.0271345;-0.00278053;-0.0291384;-0.0492409;-0.0611475;-0.0638859;-0.0575541;-0.0433039;-0.0232041;0;
0.22;0;0.0343531;0.0653436;0.0899383;0.10573;0.111172;0.105733;0.0899445;0.0653524;0.0343639;1.24535e-005;-0.0343388;-0.0653262;-0.0899143;-0.105692;-0.111108;-0.105621;-0.0897488;-0.065016;-0.0338003;0.000905952;0.0357945;0.0675716;0.0932863;0.110625;0.118141;0.115393;0.102984;0.0824917;0.0562891;0.0272925;-0.00135765;-0.0266362;-0.0459625;-0.0574802;-0.0602578;-0.0543867;-0.040964;-0.0219624;0;
0.224;0;0.0330081;0.0627853;0.086417;0.10159;0.106819;0.101593;0.086423;0.0627938;0.0330187;1.25276e-005;-0.0329932;-0.0627664;-0.0863902;-0.101547;-0.106747;-0.101467;-0.0862046;-0.0624228;-0.0324041;0.000978876;0.0345499;0.0651467;0.089936;0.106696;0.114035;0.111529;0.0997507;0.0802078;0.0551715;0.0274311;-9.04372e-006;-0.0242553;-0.0428391;-0.0539842;-0.0567983;-0.0513661;-0.0387324;-0.0207781;0;
0.228;0;0.0317157;0.0603271;0.0830335;0.0976126;0.102637;0.0976156;0.0830394;0.0603355;0.0317263;1.26967e-005;-0.0317002;-0.0603067;-0.0830036;-0.0975644;-0.102555;-0.0974741;-0.0827969;-0.059928;-0.0310584;0.00105411;0.0333602;0.0628237;0.0867242;0.102928;0.110097;0.10782;0.0966447;0.0780104;0.0540898;0.0275512;0.00126849;-0.0219903;-0.0398636;-0.0506518;-0.0534998;-0.0484855;-0.0366042;-0.0196486;0;
0.232;0;0.030474;0.0579651;0.0797826;0.0937908;0.0986187;0.0937938;0.0797883;0.0579734;0.0304845;1.29687e-005;-0.0304576;-0.0579429;-0.0797491;-0.0937364;-0.0985264;-0.0936357;-0.0795202;-0.0575277;-0.0297613;0.00113154;0.0322232;0.0605985;0.0836454;0.099314;0.106319;0.104261;0.0936612;0.0758959;0.0530426;0.0276536;0.00247804;-0.0198361;-0.0370296;-0.0474757;-0.0503549;-0.0457387;-0.0345745;-0.0185714;0;
0.236;0;0.0292808;0.0556956;0.0766589;0.0901187;0.0947576;0.0901216;0.0766645;0.0557038;0.0292914;1.3352e-005;-0.0292635;-0.0556713;-0.0766215;-0.0900575;-0.0946541;-0.0899458;-0.0763694;-0.0552181;-0.0285107;0.00121107;0.0311366;0.0584671;0.0806941;0.0958484;0.102694;0.100844;0.0907949;0.0738607;0.0520283;0.027739;0.00362259;-0.0177878;-0.0343306;-0.0444489;-0.0473567;-0.0431195;-0.0326389;-0.0175441;0;
