
                an_CN.txt:                


1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9998e-01	9.9970e-01	9.9678e-01	9.7816e-01	9.0493e-01	7.2676e-01	4.5855e-01	2.0863e-01	6.4471e-02	1.3027e-02	1.6812e-03	1.3653e-04	6.9095e-06	2.1653e-07	4.1826e-09	4.9642e-11	3.6116e-13	1.6077e-15	4.3728e-18	7.2597e-21	7.3499e-24	4.5348e-27	1.7040e-30	3.8982e-34	5.4264e-38	4.5951e-42	2.3663e-46	7.4088e-51	1.4100e-55	1.6309e-60	1.1462e-65	4.8942e-71	1.2695e-76	2.0001e-82	1.9139e-88	1.1122e-94	3.9245e-101	8.4085e-108	1.0938e-114	8.6387e-122	4.1418e-129	1.2055e-136	2.1297e-144	2.2839e-152	1.4866e-160	5.8728e-169	1.4081e-177	2.0491e-186	1.8096e-195	9.6985e-205	3.1543e-214	6.2257e-224	7.4564e-234	5.4191e-244	2.3899e-254	6.3953e-265	1.0384e-275	1.0231e-286	6.1161e-298	2.2184e-309	4.8814e-321	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9996e-01	9.9969e-01	9.9829e-01	9.9238e-01	9.7297e-01	9.2312e-01	8.2288e-01	6.6509e-01	4.7067e-01	2.8312e-01	1.4150e-01	5.7791e-02	1.9059e-02	5.0324e-03	1.0575e-03	1.7606e-04	2.3147e-05	2.3972e-06	1.9519e-07	1.2477e-08	6.2540e-10	2.4558e-11	7.5486e-13	1.8152e-14	3.4130e-16	5.0153e-18	5.7578e-20	5.1627e-22	3.6144e-24	1.9753e-26	8.4253e-29	2.8042e-31	7.2817e-34	1.4750e-36	2.3305e-39	2.8718e-42	2.7596e-45	2.0678e-48	1.2080e-51	5.5024e-55	1.9538e-58	5.4082e-62	1.1669e-65	1.9625e-69	2.5726e-73	2.6282e-77	2.0927e-81	1.2985e-85	6.2794e-90	2.3663e-94	6.9488e-99	1.5900e-103	2.8351e-108	3.9389e-113	4.2639e-118	3.5965e-123	2.3636e-128	1.2102e-133	4.8281e-139	1.5007e-144	3.6339e-150	6.8557e-156	1.0076e-161	1.1538e-167	1.0293e-173	7.1532e-180	3.8728e-186	1.6334e-192	5.3669e-199	1.3737e-205	2.7391e-212	4.2545e-219	5.1480e-226	4.8523e-233	3.5628e-240	2.0378e-247	9.0794e-255	3.1511e-262	8.5191e-270	1.7941e-277	2.9430e-285	3.7605e-293	3.7430e-301	2.9020e-309	1.7526e-317	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9997e-01	9.9985e-01	9.9933e-01	9.9743e-01	9.9156e-01	9.7621e-01	9.4213e-01	8.7792e-01	7.7530e-01	6.3614e-01	4.7604e-01	3.1977e-01	1.9036e-01	9.9425e-02	4.5220e-02	1.7806e-02	6.0438e-03	1.7624e-03	4.4039e-04	9.4110e-05	1.7172e-05	2.6719e-06	3.5416e-07	3.9958e-08	3.8348e-09	3.1286e-10	2.1688e-11	1.2770e-12	6.3840e-14	2.7090e-15	9.7551e-17	2.9803e-18	7.7232e-20	1.6974e-21	3.1634e-23	4.9985e-25	6.6957e-27	7.6027e-29	7.3169e-31	5.9680e-33	4.1251e-35	2.4161e-37	1.1991e-39	5.0422e-42	1.7963e-44	5.4215e-47	1.3862e-49	3.0023e-52	5.5084e-55	8.5605e-58	1.1268e-60	1.2564e-63	1.1864e-66	9.4888e-70	6.4274e-73	3.6872e-76	1.7913e-79	7.3702e-83	2.5680e-86	7.5773e-90	1.8933e-93	4.0061e-97	7.1780e-101	1.0891e-104	1.3992e-108	1.5222e-112	1.4022e-116	1.0938e-120	7.2239e-125	4.0399e-129	1.9129e-133	7.6696e-138	2.6036e-142	7.4837e-147	1.8213e-151	3.7528e-156	6.5472e-161	9.6710e-166	1.2095e-170	1.2807e-175	1.1481e-180	8.7145e-186	5.6002e-191	3.0469e-196	1.4035e-201	5.4735e-207	1.8072e-212	5.0518e-218	1.1956e-223	2.3955e-229	4.0634e-235	5.8355e-241	7.0949e-247	7.3029e-253	6.3640e-259	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9999e-01	9.9994e-01	9.9975e-01	9.9913e-01	9.9725e-01	9.9230e-01	9.8074e-01	9.5689e-01	9.1343e-01	8.4342e-01	7.4379e-01	6.1849e-01	4.7925e-01	3.4252e-01	2.2388e-01	1.3292e-01	7.1290e-02	3.4394e-02	1.4877e-02	5.7535e-03	1.9854e-03	6.1031e-04	1.6689e-04	4.0550e-05	8.7473e-06	1.6740e-06	2.8401e-07	4.2698e-08	5.6857e-09	6.7033e-10	6.9951e-11	6.4591e-12	5.2761e-13	3.8118e-14	2.4352e-15	1.3755e-16	6.8686e-18	3.0315e-19	1.1825e-20	4.0763e-22	1.2416e-23	3.3416e-25	7.9452e-27	1.6689e-28	3.0966e-30	5.0754e-32	7.3474e-34	9.3946e-36	1.0609e-37	1.0580e-39	9.3184e-42	7.2475e-44	4.9776e-46	3.0188e-48	1.6166e-50	7.6442e-53	3.1915e-55	1.1765e-57	3.8292e-60	1.1004e-62	2.7917e-65	6.2532e-68	1.2366e-70	2.1589e-73	3.3274e-76	4.5275e-79	5.4384e-82	5.7669e-85	5.3985e-88	4.4611e-91	3.2544e-94	2.0957e-97	1.1913e-100	5.9779e-104	2.6479e-107	1.0353e-110	3.5734e-114	1.0887e-117	2.9278e-121	6.9499e-125	1.4562e-128	2.6933e-132	4.3969e-136	6.3359e-140	8.0588e-144	9.0475e-148	8.9655e-152	7.8418e-156	6.0541e-160	4.1254e-164	2.4812e-168	1.3172e-172	6.1720e-177	2.5526e-181	9.3176e-186	3.0020e-190	8.5367e-195	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9999e-01	9.9998e-01	9.9991e-01	9.9970e-01	9.9908e-01	9.9744e-01	9.9349e-01	9.8488e-01	9.6790e-01	9.3756e-01	8.8846e-01	8.1651e-01	7.2103e-01	6.0630e-01	4.8144e-01	3.5839e-01	2.4857e-01	1.5981e-01	9.4852e-02	5.1796e-02	2.5953e-02	1.1906e-02	4.9922e-03	1.9104e-03	6.6640e-04	2.1170e-04	6.1198e-05	1.6087e-05	3.8433e-06	8.3407e-07	1.6436e-07	2.9399e-08	4.7719e-09	7.0265e-10	9.3839e-11	1.1364e-11	1.2477e-12	1.2419e-13	1.1203e-14	9.1586e-16	6.7847e-17	4.5539e-18	2.7692e-19	1.5255e-20	7.6124e-22	3.4407e-23	1.4085e-24	5.2221e-26	1.7534e-27	5.3314e-29	1.4679e-30	3.6598e-32	8.2618e-34	1.6887e-35	3.1252e-37	5.2365e-39	7.9435e-41	1.0909e-42	1.3564e-44	1.5266e-46	1.5555e-48	1.4348e-50	1.1980e-52	9.0550e-55	6.1953e-57	3.8368e-59	2.1509e-61	1.0914e-63	5.0128e-66	2.0840e-68	7.8416e-71	2.6707e-73	8.2329e-76	2.2971e-78	5.8009e-81	1.3259e-83	2.7427e-86	5.1352e-89	8.7016e-92	1.3345e-94	1.8523e-97	2.3269e-100	2.6455e-103	2.7221e-106	2.5348e-109	2.1363e-112	1.6294e-115	1.1247e-118	7.0260e-122	3.9721e-125	2.0323e-128	9.4101e-132	3.9432e-135	1.4953e-138	5.1318e-142	1.5938e-145	4.4796e-149	1.1394e-152	2.6227e-156	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9999e-01	9.9997e-01	9.9990e-01	9.9969e-01	9.9913e-01	9.9777e-01	9.9470e-01	9.8830e-01	9.7605e-01	9.5444e-01	9.1938e-01	8.6698e-01	7.9490e-01	7.0363e-01	5.9723e-01	4.8305e-01	3.7026e-01	2.6768e-01	1.8180e-01	1.1562e-01	6.8657e-02	3.7987e-02	1.9546e-02	9.3391e-03	4.1384e-03	1.6990e-03	6.4563e-04	2.2694e-04	7.3743e-05	2.2139e-05	6.1383e-06	1.5712e-06	3.7113e-07	8.0881e-08	1.6258e-08	3.0138e-09	5.1508e-10	8.1149e-11	1.1784e-11	1.5769e-12	1.9445e-13	2.2092e-14	2.3124e-15	2.2296e-16	1.9802e-17	1.6198e-18	1.2203e-19	8.4665e-21	5.4093e-22	3.1825e-23	1.7240e-24	8.5993e-26	3.9492e-27	1.6698e-28	6.5000e-30	2.3294e-31	7.6848e-33	2.3339e-34	6.5249e-36	1.6792e-37	3.9779e-39	8.6740e-41	1.7410e-42	3.2163e-44	5.4691e-46	8.5598e-48	1.2331e-49	1.6348e-51	1.9949e-53	2.2405e-55	2.3159e-57	2.2031e-59	1.9288e-61	1.5541e-63	1.1524e-65	7.8647e-68	4.9394e-70	2.8549e-72	1.5185e-74	7.4330e-77	3.3483e-79	1.3880e-81	5.2950e-84	1.8589e-86	6.0052e-89	1.7853e-91	4.8841e-94	1.2296e-96	2.8485e-99	6.0724e-102	1.1912e-104	2.1504e-107	3.5720e-110	5.4601e-113	7.6800e-116	9.9404e-119	1.1839e-121	1.2975e-124	1.3085e-127	1.2142e-130	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9999e-01	9.9996e-01	9.9989e-01	9.9970e-01	9.9923e-01	9.9814e-01	9.9577e-01	9.9101e-01	9.8208e-01	9.6649e-01	9.4112e-01	9.0268e-01	8.4843e-01	7.7710e-01	6.8977e-01	5.9015e-01	4.8431e-01	3.7957e-01	2.8303e-01	2.0014e-01	1.3385e-01	8.4466e-02	5.0201e-02	2.8056e-02	1.4724e-02	7.2489e-03	3.3444e-03	1.4450e-03	5.8422e-04	2.2093e-04	7.8102e-05	2.5800e-05	7.9615e-06	2.2942e-06	6.1718e-07	1.5497e-07	3.6311e-08	7.9377e-09	1.6187e-09	3.0787e-10	5.4609e-11	9.0322e-12	1.3929e-12	2.0025e-13	2.6838e-14	3.3528e-15	3.9039e-16	4.2366e-17	4.2847e-18	4.0383e-19	3.5467e-20	2.9025e-21	2.2132e-22	1.5725e-23	1.0409e-24	6.4194e-26	3.6883e-27	1.9742e-28	9.8445e-30	4.5730e-31	1.9788e-32	7.9765e-34	2.9950e-35	1.0475e-36	3.4126e-38	1.0356e-39	2.9270e-41	7.7056e-43	1.8895e-44	4.3152e-46	9.1788e-48	1.8184e-49	3.3553e-51	5.7660e-53	9.2285e-55	1.3756e-56	1.9096e-58	2.4689e-60	2.9727e-62	3.3333e-64	3.4810e-66	3.3854e-68	3.0661e-70	2.5861e-72	2.0313e-74	1.4859e-76	1.0122e-78	6.4209e-81	3.7931e-83	2.0867e-85	1.0690e-87	5.0998e-90	2.2656e-92	9.3729e-95	3.6109e-97	1.2954e-99	4.3274e-102	1.3462e-104	3.8997e-107	1.0520e-109	2.6424e-112	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9999e-01	9.9996e-01	9.9990e-01	9.9973e-01	9.9934e-01	9.9848e-01	9.9667e-01	9.9311e-01	9.8656e-01	9.7519e-01	9.5666e-01	9.2829e-01	8.8747e-01	8.3228e-01	7.6214e-01	6.7839e-01	5.8442e-01	4.8532e-01	3.8713e-01	2.9570e-01	2.1570e-01	1.4992e-01	9.9083e-02	6.2172e-02	3.6985e-02	2.0835e-02	1.1104e-02	5.5936e-03	2.6616e-03	1.1955e-03	5.0667e-04	2.0251e-04	7.6301e-05	2.7093e-05	9.0634e-06	2.8558e-06	8.4732e-07	2.3669e-07	6.2238e-08	1.5403e-08	3.5871e-09	7.8602e-10	1.6204e-10	3.1425e-11	5.7325e-12	9.8355e-13	1.5871e-13	2.4083e-14	3.4365e-15	4.6109e-16	5.8170e-17	6.8997e-18	7.6943e-19	8.0665e-20	7.9501e-21	7.3656e-22	6.4148e-23	5.2515e-24	4.0410e-25	2.9228e-26	1.9870e-27	1.2696e-28	7.6247e-30	4.3036e-31	2.2829e-32	1.1381e-33	5.3325e-35	2.3480e-36	9.7160e-38	3.7783e-39	1.3807e-40	4.7418e-42	1.5303e-43	4.6407e-45	1.3225e-46	3.5415e-48	8.9119e-50	2.1073e-51	4.6822e-53	9.7758e-55	1.9179e-56	3.5354e-58	6.1239e-60	9.9673e-62	1.5243e-63	2.1904e-65	2.9575e-67	3.7520e-69	4.4725e-71	5.0093e-73	5.2716e-75	5.2125e-77	4.8426e-79	4.2271e-81	3.4669e-83	2.6716e-85	1.9343e-87	1.3158e-89	8.4102e-92	5.0505e-94	2.8495e-96	1.5106e-98	
1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	1.0000e+00	9.9999e-01	9.9996e-01	9.9991e-01	9.9977e-01	9.9945e-01	9.9877e-01	9.9739e-01	9.9474e-01	9.8989e-01	9.8154e-01	9.6791e-01	9.4687e-01	9.1613e-01	8.7365e-01	8.1809e-01	7.4934e-01	6.6884e-01	5.7965e-01	4.8616e-01	3.9343e-01	3.0639e-01	2.2910e-01	1.6416e-01	1.1253e-01	7.3682e-02	4.6032e-02	2.7409e-02	1.5541e-02	8.3849e-03	4.3018e-03	2.0975e-03	9.7146e-04	4.2723e-04	1.7834e-04	7.0637e-05	2.6540e-05	9.4573e-06	3.1953e-06	1.0235e-06	3.1071e-07	8.9393e-08	2.4370e-08	6.2947e-09	1.5403e-09	3.5701e-10	7.8377e-11	1.6296e-11	3.2088e-12	5.9831e-13	1.0564e-13	1.7659e-14	2.7951e-15	4.1884e-16	5.9417e-17	7.9795e-18	1.0144e-18	1.2207e-19	1.3905e-20	1.4993e-21	1.5300e-22	1.4779e-23	1.3511e-24	1.1690e-25	9.5726e-27	7.4186e-28	5.4410e-29	3.7766e-30	2.4807e-31	1.5420e-32	9.0706e-34	5.0492e-35	2.6597e-36	1.3258e-37	6.2533e-39	2.7911e-40	1.1788e-41	4.7108e-43	1.7814e-44	6.3740e-46	2.1580e-47	6.9133e-49	2.0955e-50	6.0102e-52	1.6310e-53	4.1879e-55	1.0174e-56	2.3387e-58	5.0864e-60	1.0467e-61	2.0378e-63	3.7539e-65	6.5426e-67	1.0789e-68	1.6832e-70	2.4846e-72	3.4700e-74	4.5850e-76	5.7318e-78	6.7793e-80	7.5860e-82	8.0312e-84	8.0443e-86	7.6230e-88	
