2	0.00103500245940749	1.32155699426378e-005
1	0.000471150419777474	2.6427010744657e-006
0.666666666666667	0.000175921102674933	3.53055737548449e-007
0.4	6.85765705492568e-005	5.36477213809467e-008
0.25	3.06745723657342e-005	1.06572631674976e-008
0.166666666666667	1.36160654925334e-005	2.10180419162737e-009
0.111111111111111	6.06465677314158e-006	4.1600686220486e-010
0.0740740740740741	2.63007410608091e-006	7.82331748753855e-011
0.0487804878048781	1.15011377848739e-006	1.49594271432046e-011
0.032258064516129	5.11262465580163e-007	2.95519712216821e-012
0.021505376344086	2.25604342969296e-007	5.71949605732147e-013
0.0142857142857143	1.00271648785987e-007	1.08846091861903e-013
0.00952380952380952	4.45652389070459e-008	1.68626505987757e-014
0.00634920634920635	1.9764885263499e-008	1.26046091966647e-014
0.00422832980972516	8.77206628841463e-009	4.4727242742848e-014
0.0028169014084507	3.89868871583134e-009	5.17849380998053e-014
0.00187793427230047	1.73140708611659e-009	2.36199514808133e-013
0.00125156445556946	7.69544674619933e-010	1.3783706164297e-013
0.000834376303712975	3.42274062499655e-010	4.33436164563872e-013
0.000556173526140156	1.52353812942277e-010	1.44530036810114e-012
0.000370782350760104	6.77927004355365e-011	3.20622955268801e-012
0.000247188233840069	2.90970153245078e-011	3.24340277942439e-012
0.000164785367059405	1.26490287699361e-011	2.09385525411221e-012
0.000109853894320554	6.43320241370572e-012	6.1133329301577e-012
7.32359295470358e-005	6.38990699545691e-012	7.28625769745236e-012
