1.819836e-003	3.664419e-009	2.657541e-012
1.803427e-003	3.591786e-009	4.741318e-012
1.787310e-003	3.556225e-009	2.366773e-012
1.771479e-003	3.493708e-009	2.887079e-011
1.755926e-003	3.408604e-009	3.803624e-012
1.740644e-003	3.349589e-009	2.856493e-012
1.725626e-003	3.262815e-009	1.995559e-011
1.710864e-003	3.239608e-009	2.259415e-012
1.696353e-003	3.181161e-009	3.117839e-012
1.682086e-003	3.130744e-009	2.877365e-012
1.668057e-003	3.075965e-009	2.086220e-011
1.654260e-003	3.025084e-009	3.253620e-012
1.640689e-003	2.975755e-009	1.832312e-011
1.627339e-003	2.919849e-009	6.505019e-012
1.614205e-003	2.897360e-009	2.884948e-011
1.601281e-003	2.826513e-009	6.264766e-012
1.588562e-003	2.822406e-009	2.630196e-011
1.576044e-003	2.738668e-009	3.244294e-012
1.563722e-003	2.678457e-009	1.818989e-011
1.551590e-003	2.667870e-009	6.488698e-012
1.539646e-003	2.626378e-009	2.110268e-011
1.527884e-003	2.580651e-009	3.130629e-011
1.516300e-003	2.566473e-009	2.132083e-011
1.504891e-003	2.528322e-009	6.759038e-012
1.493652e-003	2.462010e-009	3.510969e-012
1.482580e-003	2.405263e-009	2.186651e-011
1.471670e-003	2.394180e-009	2.747469e-012
1.460920e-003	2.359535e-009	1.793421e-011
1.450326e-003	2.322802e-009	1.798173e-011
1.439885e-003	2.294302e-009	4.306222e-012
1.429593e-003	2.234716e-009	2.955836e-011
1.419446e-003	2.201068e-009	4.671930e-012
1.409443e-003	2.219848e-009	7.177592e-013
1.399580e-003	2.190724e-009	6.362022e-012
1.389854e-003	2.160368e-009	3.082579e-011
1.380262e-003	2.106074e-009	1.089273e-011
1.370802e-003	2.078053e-009	5.786704e-012
1.361470e-003	2.049144e-009	4.367839e-012
1.352265e-003	2.021088e-009	9.636625e-012
1.343183e-003	1.994438e-009	4.373069e-011
1.334223e-003	1.964486e-009	4.057865e-013
1.325381e-003	1.991654e-009	5.425238e-011
1.316656e-003	1.866650e-009	6.485368e-012
1.308044e-003	1.896627e-009	1.448841e-012
1.299545e-003	1.866415e-009	5.770318e-011
1.291156e-003	1.886282e-009	5.038547e-011
1.282874e-003	1.812640e-009	4.276657e-011
1.274697e-003	1.789204e-009	6.906919e-012
1.266624e-003	1.822996e-009	4.883494e-011
1.258653e-003	1.759560e-009	7.625789e-012
1.250782e-003	1.679855e-009	5.759504e-012
1.243008e-003	1.698641e-009	4.736833e-011
1.235330e-003	1.696834e-009	4.169021e-011
1.227747e-003	1.675779e-009	3.777867e-012
1.220256e-003	1.646241e-009	3.105183e-012
1.212856e-003	1.625805e-009	8.323009e-012
1.205546e-003	1.663061e-009	2.361888e-012
1.198322e-003	1.636664e-009	7.808199e-012
1.191185e-003	1.562712e-009	2.759126e-012
1.184133e-003	1.555043e-009	1.415645e-012
1.177163e-003	1.536220e-009	4.911405e-012
1.170275e-003	1.513726e-009	4.683032e-012
1.163467e-003	1.500113e-009	4.909850e-011
1.156738e-003	1.415534e-009	1.385159e-011
1.150086e-003	1.462128e-009	6.331380e-012
1.143511e-003	1.495082e-009	2.490452e-012
1.137010e-003	1.462511e-009	7.218670e-012
1.130582e-003	1.347319e-009	4.214284e-011
1.124227e-003	1.381040e-009	1.419631e-011
1.117943e-003	1.366247e-009	9.177659e-012
1.111729e-003	1.331527e-009	8.059886e-012
1.105583e-003	1.365150e-009	1.286149e-011
1.099505e-003	1.336367e-009	9.028889e-012
1.093494e-003	1.272385e-009	5.798728e-011
1.087548e-003	1.300769e-009	7.428502e-012
1.081666e-003	1.332013e-009	1.283151e-011
1.075847e-003	1.270700e-009	5.914591e-011
1.070091e-003	1.265858e-009	9.593437e-012
1.064396e-003	1.291170e-009	3.915135e-011
1.058761e-003	1.230320e-009	4.794409e-011
1.053186e-003	1.263230e-009	1.194300e-011
1.047669e-003	1.255544e-009	5.975098e-011
1.042209e-003	1.207640e-009	6.069212e-011
1.036807e-003	1.188525e-009	7.392864e-012
1.031460e-003	1.176154e-009	3.927048e-011
1.026167e-003	1.164371e-009	6.436851e-012
1.020929e-003	1.098350e-009	5.013157e-011
1.015744e-003	1.144701e-009	7.988388e-012
1.010611e-003	1.072598e-009	3.390510e-012
1.005530e-003	1.123666e-009	7.884582e-012
1.000500e-003	1.111724e-009	4.140943e-011
9.955202e-004	1.097706e-009	3.858858e-011
9.905894e-004	1.087246e-009	3.846257e-012
9.857072e-004	1.073986e-009	1.085076e-011
9.808730e-004	1.112287e-009	1.040168e-011
9.760859e-004	1.052944e-009	2.170697e-011
9.713453e-004	1.140905e-009	1.089051e-011
9.666506e-004	1.032958e-009	8.669676e-011
9.620010e-004	1.023038e-009	1.942335e-011
9.573959e-004	1.012915e-009	8.576562e-011
9.528347e-004	9.055325e-010	9.197088e-012
9.483167e-004	1.093085e-009	1.694234e-011
9.438414e-004	9.842582e-010	1.502320e-011
9.394082e-004	9.829686e-010	1.439648e-011
9.350164e-004	9.666893e-010	2.207268e-011
9.306654e-004	9.579134e-010	1.557032e-011
9.263548e-004	9.488821e-010	7.023160e-012
9.220839e-004	9.399931e-010	1.085735e-010
9.178522e-004	9.314062e-010	6.456835e-012
9.136592e-004	9.221623e-010	1.731415e-011
9.095043e-004	9.011761e-010	1.940736e-011
9.053871e-004	9.056802e-010	1.037614e-010
9.013069e-004	9.966037e-010	1.944833e-011
8.972633e-004	7.913074e-010	1.820688e-011
8.932559e-004	9.653042e-010	3.900547e-012
8.892841e-004	7.758461e-010	3.625877e-012
8.853475e-004	8.667618e-010	6.405099e-012
8.814456e-004	8.595029e-010	1.900913e-011
8.775779e-004	8.514318e-010	1.808398e-011
8.737440e-004	9.424154e-010	1.492928e-011
8.699435e-004	7.381692e-010	1.554201e-012
8.661758e-004	7.309026e-010	1.587508e-012
8.624407e-004	8.057205e-010	9.644630e-011
8.587377e-004	8.149610e-010	1.536182e-011
8.550663e-004	9.225107e-010	1.412459e-011
8.514261e-004	8.019114e-010	5.319634e-013
8.478169e-004	7.945319e-010	8.632517e-011
8.442381e-004	7.880515e-010	9.845691e-011
8.406894e-004	7.817130e-010	1.101899e-010
8.371704e-004	7.746420e-010	1.064926e-012
8.336807e-004	7.677469e-010	1.092040e-010
8.302200e-004	7.622248e-010	1.079359e-011
8.267879e-004	6.644894e-010	1.000925e-010
8.233841e-004	7.489144e-010	1.672329e-012
8.200082e-004	7.136508e-010	1.488853e-011
8.166599e-004	8.656663e-010	2.734890e-011
8.133388e-004	6.325155e-010	2.517431e-012
8.100446e-004	7.559909e-010	9.355527e-011
8.067769e-004	7.192027e-010	1.320771e-010
8.035356e-004	7.141565e-010	1.016893e-010
8.003201e-004	7.079326e-010	1.066012e-010
7.971303e-004	6.698406e-010	2.939593e-011
7.939659e-004	6.966918e-010	1.263685e-010
7.908264e-004	6.603930e-010	7.405743e-012
7.877117e-004	6.858133e-010	1.037075e-010
7.846214e-004	7.088221e-010	3.003386e-011
7.815553e-004	5.487560e-010	9.720891e-012
7.785130e-004	7.963994e-010	2.169676e-011
7.754944e-004	5.921347e-010	5.149436e-012
7.724990e-004	7.589120e-010	1.099887e-011
7.695267e-004	5.694364e-010	2.976819e-011
7.665772e-004	5.282689e-010	2.960110e-011
7.636502e-004	5.240218e-010	1.218281e-011
7.607455e-004	5.195963e-010	1.255861e-010
7.578628e-004	5.354217e-010	1.045039e-010
7.550019e-004	5.314434e-010	1.054828e-010
7.521625e-004	7.243388e-010	1.241939e-010
7.493443e-004	7.196287e-010	7.117640e-012
7.465472e-004	5.000740e-010	7.256962e-011
7.437709e-004	7.261380e-010	9.020895e-011
7.410152e-004	6.067903e-010	7.695289e-012
7.382798e-004	6.165233e-010	2.665879e-011
7.355645e-004	5.980254e-010	2.108702e-011
7.328692e-004	4.952235e-010	2.045608e-011
7.301935e-004	5.782668e-010	2.705747e-011
7.275373e-004	5.740187e-010	8.798406e-012
7.249003e-004	6.804689e-010	1.138534e-012
7.222824e-004	6.758980e-010	1.804679e-011
7.196833e-004	5.726567e-010	9.164780e-012
7.171029e-004	6.597423e-010	1.670053e-011
7.145409e-004	4.728984e-010	2.578326e-011
7.119972e-004	5.547193e-010	1.210891e-010
7.094714e-004	4.626985e-010	1.048139e-011
7.069636e-004	5.481686e-010	8.382661e-011
7.044734e-004	5.481579e-010	1.852740e-011
7.020007e-004	5.480347e-010	1.004818e-011
6.995453e-004	5.408374e-010	2.049105e-011
6.971070e-004	4.386502e-010	1.052947e-011
6.946857e-004	5.346349e-010	8.941570e-011
6.922811e-004	5.290222e-010	2.181388e-011
6.898931e-004	5.241356e-010	1.864804e-010
6.875215e-004	5.226092e-010	1.046951e-011
6.851662e-004	7.171085e-010	2.291645e-011
6.828269e-004	7.129128e-010	1.837364e-010
6.805036e-004	5.112876e-010	1.482470e-011
6.781960e-004	3.181432e-010	2.140885e-010
6.759040e-004	4.975277e-010	1.818991e-010
6.736275e-004	3.052516e-010	7.057466e-012
6.713662e-004	4.988302e-010	2.448086e-011
6.691201e-004	4.932914e-010	6.251666e-012
6.668890e-004	2.942000e-010	1.837452e-011
6.646726e-004	4.729610e-010	1.044476e-011
6.624710e-004	4.848959e-010	4.376166e-012
6.602839e-004	4.819863e-010	3.782863e-012
6.581112e-004	2.805033e-010	7.654544e-012
6.559528e-004	4.575338e-010	1.745049e-010
6.538084e-004	4.717284e-010	1.749625e-010
6.516781e-004	4.692791e-010	2.523848e-011
6.495615e-004	2.692285e-010	2.447265e-011
6.474587e-004	2.904192e-010	2.208278e-011
6.453695e-004	4.597479e-010	1.995515e-012
6.432937e-004	2.597724e-010	6.014078e-013
6.412312e-004	4.550720e-010	5.273559e-013
6.391818e-004	2.535501e-010	5.369594e-013
6.371456e-004	4.485966e-010	1.967899e-010
6.351223e-004	6.424007e-010	1.740053e-012
6.331117e-004	4.421014e-010	1.691609e-010
6.311139e-004	2.749554e-010	3.509038e-011
6.291287e-004	6.007661e-010	3.182843e-011
6.271558e-004	4.351958e-010	4.967915e-012
6.251954e-004	3.954139e-010	3.264555e-011
6.232471e-004	3.927038e-010	1.645679e-010
6.213110e-004	2.289594e-010	6.947110e-012
6.193868e-004	3.854942e-010	3.461664e-011
6.174745e-004	2.239875e-010	1.936402e-010
6.155740e-004	6.543668e-010	2.828981e-011
6.136852e-004	4.164806e-010	1.609528e-010
6.118079e-004	6.110797e-010	2.976985e-011
6.099421e-004	4.107474e-010	1.177136e-011
6.080876e-004	4.093951e-010	2.231532e-010
6.062443e-004	4.070536e-010	6.579848e-012
6.044122e-004	4.036849e-010	1.650297e-010
6.025911e-004	2.034477e-010	7.297274e-012
6.007810e-004	3.995374e-010	2.053056e-010
5.989817e-004	1.738264e-010	2.293290e-010
5.971932e-004	3.712753e-010	1.490552e-011
5.954153e-004	3.920746e-010	2.070237e-010
5.936480e-004	3.689563e-010	1.195977e-011
5.918911e-004	5.847348e-010	8.564260e-012
5.901446e-004	4.037507e-010	1.692291e-010
5.884084e-004	3.997963e-010	1.952999e-010
5.866823e-004	3.805288e-010	2.066730e-010
5.849664e-004	3.775579e-010	1.875613e-010
5.832604e-004	3.620968e-010	1.906875e-010
5.815644e-004	3.733738e-010	2.436606e-011
5.798782e-004	3.721264e-010	2.422040e-011
5.782018e-004	4.284705e-010	3.545608e-011
5.765350e-004	4.263905e-010	1.947209e-010
5.748778e-004	3.654042e-010	5.521417e-011
5.732302e-004	5.611441e-010	3.630896e-011
5.715919e-004	3.602607e-010	1.900611e-010
5.699630e-004	4.235637e-010	5.425216e-011
5.683433e-004	4.909378e-010	1.620273e-010
5.667328e-004	4.197628e-010	1.307832e-011
5.651314e-004	3.532049e-010	5.077039e-011
5.635390e-004	6.135299e-010	3.704259e-011
5.619556e-004	4.832591e-010	4.967415e-011
5.603811e-004	2.843138e-010	1.800264e-010
5.588153e-004	3.452165e-010	3.657874e-011
5.572583e-004	2.844588e-010	1.500874e-010
5.557099e-004	3.997279e-010	6.017276e-011
5.541701e-004	2.827043e-010	2.008671e-011
5.526389e-004	3.934826e-010	4.737433e-011
5.511160e-004	2.817944e-010	2.236716e-010
5.496015e-004	3.865349e-010	1.749834e-011
5.480954e-004	2.805076e-010	1.534951e-010
5.465974e-004	3.057824e-010	2.522638e-010
5.451077e-004	8.229617e-011	3.845835e-011
5.436260e-004	3.263970e-010	3.815059e-012
5.421523e-004	1.728180e-010	2.458940e-010
5.406867e-004	3.232089e-010	1.597561e-010
5.392289e-004	7.996925e-011	3.507317e-011
5.377790e-004	2.784863e-010	1.598530e-010
5.363368e-004	3.169592e-010	1.584446e-010
5.349024e-004	3.565348e-010	2.356088e-010
5.334756e-004	1.557563e-010	1.349254e-012
5.320564e-004	2.764258e-010	4.007372e-011
5.306447e-004	2.660818e-010	3.348744e-011
5.292405e-004	5.420350e-010	1.952060e-010
5.278438e-004	2.740813e-010	1.910869e-010
5.264543e-004	3.378906e-010	5.433876e-012
5.250722e-004	1.073792e-010	3.573708e-011
5.236973e-004	4.725671e-010	1.095413e-011
5.223296e-004	2.728969e-010	5.046830e-011
5.209690e-004	2.726588e-010	3.491007e-011
5.196155e-004	2.721742e-010	1.157219e-011
5.182690e-004	2.715299e-010	3.399925e-011
5.169294e-004	2.962275e-010	1.881694e-010
5.155968e-004	2.713175e-010	2.384856e-010
5.142710e-004	2.703925e-010	2.509420e-010
5.129520e-004	3.325038e-010	1.145795e-011
5.116398e-004	2.705534e-010	1.751268e-010
5.103343e-004	3.060606e-010	2.099618e-010
5.090354e-004	2.862194e-010	1.683094e-010
5.077431e-004	7.074230e-011	1.036904e-011
5.064573e-004	3.144065e-010	2.549072e-012
5.051781e-004	6.996881e-011	1.483851e-010
5.039053e-004	2.562676e-010	2.969669e-011
5.026389e-004	2.921395e-010	2.137182e-010
5.013788e-004	2.883450e-010	5.207390e-012
5.001250e-004	4.551045e-010	2.419709e-011
4.988775e-004	2.666941e-010	3.452583e-011
4.976362e-004	4.636679e-010	1.779699e-011
4.964011e-004	6.805290e-011	2.286149e-011
4.951721e-004	4.632200e-010	2.456757e-011
4.939491e-004	2.746210e-010	2.213086e-010
4.927322e-004	2.657612e-010	2.399918e-010
4.915213e-004	2.693411e-010	1.994693e-011
4.903163e-004	2.683831e-010	2.097988e-011
4.891171e-004	6.576306e-011	4.387546e-011
4.879239e-004	1.323860e-010	2.190870e-011
4.867364e-004	1.323317e-010	4.190412e-010
4.855547e-004	2.593765e-010	4.657752e-011
4.843788e-004	2.522994e-010	4.130084e-010
4.832085e-004	2.577588e-010	2.465839e-011
4.820439e-004	2.554379e-010	3.810408e-011
4.808848e-004	2.552349e-010	1.197253e-011
4.797314e-004	2.548139e-010	2.485190e-011
4.785834e-004	2.536316e-010	3.707146e-011
4.774409e-004	1.427402e-010	2.630896e-011
4.763039e-004	2.317811e-010	6.808665e-012
4.751722e-004	2.513760e-010	3.417316e-010
4.740460e-004	1.488485e-010	2.771483e-011
4.729250e-004	2.480863e-010	3.981563e-010
4.718094e-004	6.412220e-010	6.078904e-011
4.706990e-004	2.447673e-010	2.921907e-011
4.695938e-004	6.378732e-010	2.924394e-011
4.684938e-004	1.514140e-010	2.824752e-011
4.673989e-004	2.423691e-010	2.663036e-012
4.663092e-004	2.407947e-010	4.273488e-010
4.652245e-004	2.374781e-010	3.684365e-010
4.641448e-004	2.747946e-010	5.973888e-012
4.630702e-004	1.585949e-010	4.272007e-010
4.620005e-004	2.362959e-010	2.476519e-011
4.609357e-004	1.591890e-010	3.318246e-011
4.598758e-004	2.770150e-010	1.025580e-011
4.588208e-004	1.631987e-010	2.423595e-011
4.577707e-004	2.306648e-010	3.624367e-011
4.567253e-004	2.305438e-010	3.611900e-011
4.556847e-004	1.779896e-010	3.664949e-010
4.546488e-004	2.283793e-010	1.655553e-011
4.536176e-004	2.274965e-010	1.855649e-011
4.525911e-004	1.698974e-010	1.714962e-011
4.515692e-004	2.235677e-010	3.568147e-010
4.505519e-004	2.237145e-010	3.566125e-010
4.495392e-004	2.245607e-010	4.116825e-010
4.485311e-004	2.234739e-010	2.527489e-011
4.475274e-004	2.214021e-010	6.199552e-011
4.465282e-004	2.856587e-010	2.145661e-011
4.455335e-004	6.143666e-010	2.645972e-011
4.445432e-004	2.186994e-010	4.114242e-011
4.435573e-004	1.480895e-010	1.254796e-011
4.425758e-004	6.831022e-010	6.329670e-011
4.415986e-004	2.155326e-010	3.661224e-010
4.406257e-004	1.429260e-010	1.006373e-011
4.396571e-004	2.101751e-010	3.298439e-011
4.386927e-004	2.121950e-010	4.945100e-011
4.377325e-004	2.112525e-010	6.843937e-011
4.367766e-004	5.279494e-010	4.380474e-011
4.358248e-004	2.113842e-010	3.592829e-010
4.348771e-004	2.110246e-010	7.134071e-012
4.339336e-004	6.017142e-010	4.311552e-010
4.329942e-004	6.726850e-010	4.414538e-010
4.320588e-004	2.065841e-010	4.589723e-010
4.311274e-004	2.719291e-010	4.148195e-010
4.302000e-004	1.425452e-010	4.271949e-011
4.292767e-004	1.925329e-010	3.465339e-012
4.283572e-004	1.927893e-010	1.342915e-011
4.274418e-004	2.620105e-010	4.828149e-011
4.265302e-004	2.578479e-010	1.539879e-012
4.256225e-004	1.463182e-010	4.591205e-011
4.247186e-004	5.949100e-010	4.755196e-011
4.238186e-004	1.478581e-010	4.453765e-010
4.229224e-004	6.428036e-010	3.206324e-013
4.220300e-004	1.977075e-010	5.089928e-011
4.211413e-004	1.963645e-010	1.567080e-012
4.202564e-004	1.950433e-010	5.014833e-011
4.193751e-004	1.953994e-010	5.270406e-011
4.184976e-004	2.434901e-010	4.451051e-011
4.176237e-004	2.028782e-010	5.084633e-011
4.167535e-004	1.546119e-010	5.348144e-011
4.158869e-004	1.908919e-010	4.018591e-010
4.150239e-004	5.546817e-010	2.410627e-011
4.141644e-004	1.890811e-010	4.471179e-010
4.133085e-004	1.882086e-010	6.300727e-011
4.124562e-004	1.601801e-010	4.535985e-010
4.116073e-004	1.858568e-010	3.427341e-010
4.107620e-004	2.080530e-010	1.576483e-011
4.099201e-004	2.103943e-010	6.329948e-011
4.090816e-004	1.848928e-010	5.574730e-011
4.082466e-004	5.798750e-010	4.226457e-010
4.074150e-004	1.841391e-010	3.393886e-010
4.065867e-004	1.816570e-010	9.749312e-011
4.057618e-004	2.152390e-010	2.507672e-011
4.049403e-004	4.510533e-010	5.487799e-011
4.041220e-004	5.772383e-011	5.665546e-011
4.033071e-004	1.806625e-010	1.239918e-010
4.024955e-004	1.785448e-010	3.260358e-010
4.016871e-004	1.789775e-010	6.927248e-011
4.008819e-004	3.063394e-010	1.679223e-011
4.000800e-004	1.805143e-010	7.082723e-011
3.992813e-004	1.775857e-010	3.372060e-010
3.984858e-004	1.742029e-010	2.801731e-010
3.976934e-004	2.208707e-010	4.669565e-010
3.969041e-004	1.734702e-010	7.461542e-011
3.961180e-004	1.737838e-010	4.051898e-010
3.953350e-004	4.913503e-011	7.560286e-011
3.945551e-004	1.714645e-010	5.926870e-011
3.937783e-004	2.226411e-010	1.097299e-010
3.930045e-004	4.513331e-010	3.345622e-010
3.922338e-004	2.837378e-010	5.347278e-011
3.914660e-004	2.255037e-010	1.074409e-010
3.907013e-004	6.739428e-010	4.575085e-010
3.899396e-004	1.691006e-010	4.572512e-010
3.891808e-004	1.674305e-010	1.469935e-012
3.884249e-004	3.332208e-010	6.232159e-011
3.876720e-004	2.697355e-010	4.129364e-011
3.869220e-004	2.650506e-010	1.019528e-010
3.861749e-004	1.650816e-010	8.481371e-011
3.854307e-004	2.328198e-010	3.396883e-011
3.846894e-004	1.628272e-010	1.000968e-010
3.839509e-004	1.634956e-010	2.831457e-011
3.832152e-004	3.239737e-010	3.077122e-010
3.824823e-004	1.613620e-010	9.837431e-011
3.817522e-004	2.480359e-010	2.494605e-011
3.810250e-004	7.535217e-011	3.325924e-010
3.803004e-004	2.451481e-010	3.018771e-010
3.795787e-004	2.350824e-010	6.453904e-011
3.788596e-004	4.767494e-010	6.736800e-011
3.781433e-004	2.356241e-010	9.203349e-011
3.774297e-004	2.361978e-010	6.509604e-011
3.767188e-004	8.178269e-011	3.780498e-010
3.760105e-004	3.128022e-010	4.127620e-010
3.753049e-004	8.326528e-011	9.481638e-011
3.746020e-004	2.246235e-010	3.922748e-010
3.739017e-004	1.550335e-010	8.721446e-011
3.732040e-004	8.674805e-011	9.687162e-011
3.725088e-004	8.973766e-011	6.671796e-011
3.718163e-004	1.535851e-010	8.360035e-011
3.711264e-004	2.149483e-010	7.970180e-012
3.704390e-004	3.037987e-010	6.843937e-011
3.697541e-004	3.013921e-010	2.467693e-011
3.690718e-004	2.450617e-010	6.898970e-011
3.683920e-004	1.478891e-010	7.217241e-010
3.677147e-004	5.432129e-010	2.654188e-011
3.670398e-004	2.448917e-010	7.158441e-011
3.663675e-004	5.949434e-010	7.026524e-011
3.656976e-004	2.501136e-010	9.448364e-011
3.650301e-004	1.930411e-010	2.184786e-011
3.643651e-004	1.468862e-010	1.064872e-010
3.637025e-004	2.496157e-010	4.965368e-010
3.630423e-004	1.042801e-010	1.043606e-010
3.623845e-004	1.867239e-010	7.103584e-011
3.617291e-004	5.010520e-010	7.353462e-011
3.610760e-004	1.437490e-010	7.345591e-011
3.604253e-004	1.431781e-010	7.145395e-011
3.597769e-004	2.838442e-010	7.001022e-011
3.591309e-004	1.093637e-010	1.046662e-010
3.584872e-004	1.729388e-010	3.848383e-010
3.578458e-004	1.708450e-010	6.941236e-011
3.572066e-004	5.372203e-010	7.388778e-011
3.565698e-004	8.850509e-011	9.914303e-011
3.559352e-004	5.603581e-010	6.648593e-011
3.553029e-004	5.824572e-010	4.875789e-011
3.546728e-004	1.176446e-010	3.442797e-010
3.540450e-004	1.595151e-010	8.510370e-011
3.534193e-004	5.335870e-010	2.992089e-010
3.527959e-004	1.374617e-010	9.138623e-011
3.521747e-004	1.367909e-010	4.649847e-011
3.515556e-004	5.318386e-010	3.364067e-010
3.509388e-004	5.304244e-010	4.968851e-010
3.503240e-004	1.112992e-010	4.323543e-010
3.497115e-004	2.609748e-010	4.600295e-010
3.491011e-004	5.235439e-010	8.336420e-011
3.484928e-004	1.420968e-010	4.522521e-010
3.478866e-004	5.293243e-010	4.715992e-010
3.472825e-004	2.574376e-010	7.196344e-011
3.466805e-004	5.286235e-010	4.998002e-011
3.460806e-004	5.297122e-010	7.325229e-011
3.454828e-004	1.318998e-010	4.711898e-010
3.448870e-004	1.336155e-010	6.482357e-010
3.442933e-004	1.250736e-010	1.211751e-010
3.437017e-004	6.521880e-010	1.244995e-010
3.431120e-004	6.591327e-010	6.344089e-010
